40.2458272,-111.6396928,nan,nan,-96,5,7,35:33.0,2022-12-01 08:14:30.156466
40.2458272,-111.6396928,nan,nan,-91,5.75,6,35:32.0,2022-12-01 08:14:30.156466
40.2458272,-111.6396928,nan,nan,-88,5.75,5,35:31.1,2022-12-01 08:14:30.156466
40.2458272,-111.6396928,nan,nan,-88,6,4,35:30.1,2022-12-01 08:14:30.171660
40.2458272,-111.6396928,nan,nan,-86,6.75,3,35:29.1,2022-12-01 08:14:30.172662
40.2458272,-111.6396928,nan,nan,-84,6,2,35:28.1,2022-12-01 08:14:30.173656
40.2458272,-111.6396928,nan,nan,-89,5.75,1,35:27.1,2022-12-01 08:14:30.174651
40.2458272,-111.6396928,nan,nan,-86,6,0,35:26.1,2022-12-01 08:14:30.175649
40.2458272,-111.6396928,nan,nan,-86,6.25,255,35:25.1,2022-12-01 08:14:30.176646
40.2458272,-111.6396928,nan,nan,-96,5.75,254,35:24.1,2022-12-01 08:14:30.177656
40.2458272,-111.6396928,nan,nan,-92,6.25,253,35:23.1,2022-12-01 08:14:30.178642
40.2458272,-111.6396928,nan,nan,-86,6.25,252,35:22.1,2022-12-01 08:14:30.178642
40.2458272,-111.6396928,nan,nan,-81,6.25,251,35:21.1,2022-12-01 08:14:30.179639
40.2458272,-111.6396928,nan,nan,-75,6.25,250,35:20.1,2022-12-01 08:14:30.180635
40.2458272,-111.6396928,nan,nan,-70,6.5,249,35:19.2,2022-12-01 08:14:30.181632
40.2458272,-111.6396928,nan,nan,-77,6,248,35:18.2,2022-12-01 08:14:30.182630
40.2458272,-111.6396928,nan,nan,-80,6.25,247,35:17.2,2022-12-01 08:14:30.182630
40.2458272,-111.6396928,nan,nan,-72,6.25,246,35:16.2,2022-12-01 08:14:30.183626
40.2458272,-111.6396928,nan,nan,-87,6.25,245,35:15.5,2022-12-01 08:14:30.184623
40.2458272,-111.6396928,-49,-37,-89,6.25,244,35:14.2,2022-12-01 08:14:30.185621
40.2458272,-111.6396928,nan,nan,-81,6.5,243,35:13.2,2022-12-01 08:14:31.136951
40.2458272,-111.6396928,nan,nan,-73,6.25,242,35:12.2,2022-12-01 08:14:31.136951
40.2458272,-111.6396928,nan,nan,-69,6.25,241,35:11.2,2022-12-01 08:14:31.141468
40.2458272,-111.6396928,nan,nan,-69,6.75,240,35:11.1,2022-12-01 08:14:31.142465
40.2458272,-111.6396928,-52,-47,-73,6.25,239,35:09.6,2022-12-01 08:14:31.142465
40.2458272,-111.6396928,-52,-48,-76,6.5,238,35:08.2,2022-12-01 08:14:32.086694
40.2458272,-111.6396928,nan,nan,-80,6,237,35:07.2,2022-12-01 08:14:33.001505
40.2458272,-111.6396928,nan,nan,-82,6.5,236,35:06.2,2022-12-01 08:14:33.006801
40.2458272,-111.6396928,nan,nan,-92,6,235,35:05.2,2022-12-01 08:14:33.007797
40.2458272,-111.6396928,nan,nan,-86,6.25,234,35:04.2,2022-12-01 08:14:33.007797
40.2458272,-111.6396928,nan,nan,-78,6.75,233,35:03.2,2022-12-01 08:14:33.008795
40.2458272,-111.6396928,nan,nan,-76,6.25,232,35:02.2,2022-12-01 08:14:33.009792
40.2458272,-111.6396928,nan,nan,-77,6.25,231,35:01.2,2022-12-01 08:14:33.010790
40.2458272,-111.6396928,nan,nan,-82,6.5,230,35:00.2,2022-12-01 08:14:33.010790
40.2458272,-111.6397056,nan,nan,-77,6.75,228,34:57.4,2022-12-01 08:14:33.011798
40.2458272,-111.6397056,nan,nan,-79,6.5,227,34:56.4,2022-12-01 08:14:33.012785
40.2458272,-111.6397056,nan,nan,-76,6.75,226,34:55.4,2022-12-01 08:14:33.013781
40.2458208,-111.6397056,nan,nan,-86,6.5,225,34:54.4,2022-12-01 08:14:33.014779
40.245808,-111.6397184,nan,nan,-82,6.5,224,34:53.3,2022-12-01 08:14:33.014779
40.245808,-111.6397184,nan,nan,-83,6.25,223,34:52.3,2022-12-01 08:14:33.016776
40.2458048,-111.6397312,nan,nan,-82,6,222,34:51.3,2022-12-01 08:14:33.017778
40.2458048,-111.6397312,nan,nan,-77,6.25,221,34:49.8,2022-12-01 08:14:33.018769
40.2458048,-111.6397312,nan,nan,-76,6.25,220,34:48.8,2022-12-01 08:14:33.018769
40.2458016,-111.639744,nan,nan,-77,6.5,219,34:47.8,2022-12-01 08:14:33.020766
40.2457952,-111.6397568,nan,nan,-77,6.25,218,34:47.1,2022-12-01 08:14:33.021760
40.2457664,-111.639744,-41,-42,-79,6.5,217,34:45.7,2022-12-01 08:14:33.022758
40.2457632,-111.6398592,-36,-42,-75,6.25,216,34:44.3,2022-12-01 08:14:33.947455
